,artist,album,track_name,track_id,danceability,energy,key,loudness,mode,speechiness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature,like
127,Levi Hummon,Good Taste,Good Taste,127BD1zjmo6iCRqZgh3wxR,0.6579999999999999,0.6920000000000001,9,-5.825,1,0.0356,0.0,0.10800000000000001,0.735,95.979,157640,4,False
128,Lloyd Price,Specialty Profiles: Lloyd Price (With Bonus Disc),Long Tall Sally,0GfkQQtDoI4K8A4TdQR1oe,0.402,0.753,5,-5.928999999999999,1,0.11900000000000001,0.0,0.184,0.823,185.50900000000001,131747,4,False
129,David Guetta,Nothing but the Beat 2.0,Titanium (feat. Sia),0lHAMNU8RGiIObScrsRgmP,0.604,0.7879999999999999,0,-3.673,0,0.10300000000000001,0.153,0.127,0.301,126.06,245040,4,True
130,ILLENIUM,Nightlight,Nightlight,06kxa3al7bUqRRo5nAFduZ,0.494,0.6509999999999999,11,-4.127,0,0.0384,0.0,0.10400000000000001,0.162,149.97899999999998,222400,4,True
131,John Lennon,Sometime In New York City,Jamrag - Live,2ZLimLr2ZJlwKdyuYmavEh,0.155,0.7170000000000001,9,-12.571,0,0.105,0.439,0.71,0.23800000000000002,79.124,336053,4,False
132,AC/DC,Highway to Hell,Highway to Hell,2zYzyRzz6pRmhPzyfMEC8s,0.574,0.9129999999999999,6,-4.793,0,0.133,0.00158,0.156,0.423,115.728,208400,4,False
133,Steve Aoki,Just Hold On,Just Hold On,3EmmCZoqpWOTY1g2GBwJoR,0.647,0.932,11,-3.515,1,0.0824,1.5e-06,0.0574,0.374,114.991,198774,4,True
134,Tory Lanez,The New Toronto 3,Do The Most,7n0lXKEOaFxrAU0R93fIQh,0.67,0.634,8,-6.682,1,0.294,0.0,0.0714,0.375,204.113,144098,4,True
135,Joe Bonamassa,Seesaw,I Love You More Than You'll Ever Know,2RlaQQvwjmi3iiQekDjWha,0.33,0.591,5,-7.251,0,0.0383,0.0033299999999999996,0.17,0.349,144.291,424960,3,False
136,Die Atzen,BALLERN,BALLERN,264NgKAWb7Q9PwWXtvguaD,0.731,0.912,11,-5.04,1,0.0397,4.7799999999999996e-05,0.247,0.255,124.986,145893,4,True
137,R3HAB,BAD!,BAD!,7IMGshuSNOXHgmboboPpIH,0.701,0.816,8,-5.95,1,0.0608,7.79e-05,0.153,0.316,125.068,173040,4,True
138,Angels & Airwaves,We Don't Need To Whisper,The Adventure,2uuTo18bRgXj3RvlbZKMvU,0.5429999999999999,0.878,11,-5.994,1,0.0472,0.00101,0.125,0.18899999999999997,144.157,312533,4,False
139,Flo Rida,How I Feel,How I Feel,3et1SjQkOhOSUl9vzfDzlx,0.637,0.955,7,-1.6909999999999998,0,0.11199999999999999,0.0,0.42200000000000004,0.613,127.985,169557,4,True
140,Trivium,Catastrophist,Catastrophist,32pOmdexX8M7me2PdINJYb,0.263,0.965,10,-4.25,0,0.19699999999999998,3.13e-05,0.0598,0.488,157.102,388035,4,False
141,Excision,Apex,Gold (Stupid Love),1dlJQt9NLH5iFCIeiVz5lX,0.363,0.735,1,-3.8569999999999998,1,0.0428,0.00011899999999999999,0.13,0.0721,145.556,295890,4,True
142,Dan Dark,Sizzling,Sizzling,7JMPV11kWcIIYhCfDx4NzL,0.6970000000000001,0.8759999999999999,5,-7.392,1,0.13,0.792,0.0931,0.244,172.018,117192,4,False
143,Vinny West,DRAFT DAY,No Face No Case,3ZIc9JjtVQadMkew71IhLf,0.953,0.374,4,-11.925999999999998,0,0.39,0.0,0.27,0.525,102.99799999999999,191687,4,True
144,Albert Cummings,True To Yourself,Lonely Bed,2glwN5raCeEn0EdjKrNw6i,0.48700000000000004,0.5379999999999999,5,-7.428999999999999,0,0.0397,0.00609,0.10300000000000001,0.26899999999999996,118.039,456947,3,False
145,Nine Days,The Madding Crowd,Absolutely (Story of a Girl) - Radio Mix,3mNecsYFb6LQg7822DPXCP,0.48100000000000004,0.94,7,-5.204,1,0.066,0.0,0.0939,0.66,96.493,189333,4,False
146,Whitesnake,Snakebite,Ain't No Love In The Heart Of The City,6NfvFC54KQswlIWfCETnKD,0.379,0.555,9,-12.187999999999999,0,0.0415,6.78e-05,0.171,0.736,131.611,313160,4,False
147,LIZOT,Don't Forget,Don't Forget,4RCoF6i2UWlG2npNI6u4Q8,0.693,0.843,11,-5.211,0,0.0419,0.0,0.163,0.648,106.03399999999999,149000,4,True
148,Dynazty,Presence of Mind,Presence of Mind,7kn8PMqB1Cx3qnzB0Slayd,0.505,0.934,8,-7.7170000000000005,1,0.0498,5.71e-06,0.217,0.248,95.061,255987,4,False
149,Snowy White,Realistic,Riding the Blues,6r8w9NhDqcMY3l8SicsaDt,0.43799999999999994,0.43200000000000005,4,-7.931,0,0.0318,0.00521,0.14400000000000002,0.0904,127.104,226987,4,False
150,Lucas & Steve,Let's Go,Let's Go,4Q6ZUid2qqoxX3GTlBLCCP,0.626,0.8440000000000001,11,-5.455,0,0.0338,0.909,0.0673,0.18100000000000002,126.008,191429,4,True
151,Mike Candys,Smile,2012 (If the World Would End) - Radio Mix,4WX7SQd1rvdZaFlnIUaSpj,0.738,0.846,9,-5.416,1,0.10300000000000001,0.0,0.0946,0.39799999999999996,127.975,166963,4,True
152,Mike Sherm,Chasin Chicken,Jackass,34GDyy3qGMH9PebVhoGEWg,0.941,0.637,9,-8.187000000000001,1,0.48700000000000004,0.0,0.0617,0.32,97.036,143778,4,True
153,The Police,Synchronicity,Every Breath You Take - Remastered 2003,2sXp9Qmvc7mRaDBjBgcGGi,0.813,0.46,1,-9.78,1,0.0346,0.0105,0.0724,0.7290000000000001,117.387,253887,4,False
154,Various Artists,PROCON WINTER COMPILATION 2015 (Orginal Mix),I Walk Alone,2297YxhNyHCxLc0QFfqCFK,0.8809999999999999,0.655,1,-8.689,1,0.166,0.0184,0.0712,0.672,127.96700000000001,271852,4,True
155,Ed Sheeran,Shape of You (feat. Nyla & Kranium) [Major Lazer Remix],Shape of You (feat. Nyla & Kranium) - Major Lazer Remix,1KqvRRQd3lfM0pAlkGPrgD,0.682,0.812,1,-2.6910000000000003,0,0.11800000000000001,0.0,0.0553,0.34700000000000003,104.891,192000,4,True
156,CJ,Whoopty,Whoopty,1RSzyxqtIO4yX3EyiV4zT5,0.7140000000000001,0.609,3,-7.683,0,0.17,0.0,0.126,0.778,140.20600000000002,123480,4,False
157,Gala,Come Into My Life (The Album),Freed From Desire,3u5N55tHf7hXATSQrjBh2q,0.7040000000000001,0.861,2,-4.221,0,0.0493,0.0615,0.0992,0.636,128.99,213394,4,True
158,Ludwig van Beethoven,"Beethoven: Bagatelle No. 25 in A Minor, WoO 59 ""Für Elise""","Bagatelle No. 25 in A Minor, ""Für Elise"", WoO 59",0H2VhGUC3P3hvwz8rdGIpC,0.23,0.0487,5,-27.675,1,0.0412,0.945,0.0679,0.10099999999999999,134.839,203656,5,False
159,Aerosmith,Toys In The Attic,Sweet Emotion,24NwBd5vZ2CK8VOQVnqdxr,0.38,0.76,9,-10.960999999999999,1,0.0378,0.0294,0.10400000000000001,0.491,99.43700000000001,274133,4,False
160,Mad Season,Above,Wake Up,4hXqWYGyJYHrGawZOK8Rqq,0.368,0.267,7,-11.696,1,0.0281,0.00518,0.099,0.297,84.598,456173,4,False
161,Metal Church,Dead on the Vine,Dead on the Vine,1V0dmLDJl5O68IphFsom9a,0.515,0.9840000000000001,9,-3.175,0,0.161,0.0118,0.10300000000000001,0.24600000000000002,133.625,237838,4,False
162,Flaremode,Genie in a Bottle (Klaas Original Edit),Genie in a Bottle - Klaas Original Edit,2qK6OAMBkQg9l7mwAgCCGT,0.698,0.747,8,-5.689,0,0.0464,2.1899999999999997e-05,0.107,0.465,119.99799999999999,144227,4,True
163,Bon Jovi,Slippery When Wet,Livin' On A Prayer,0J6mQxEZnlRt9ymzFntA6z,0.534,0.887,0,-3.7769999999999997,1,0.0345,9.93e-05,0.325,0.72,122.494,249293,4,False
164,O.T. Genasis,"Bae (Remix) [feat. G-Eazy, Rich the Kid & E-40]","Bae (Remix) [feat. G-Eazy, Rich the Kid & E-40]",4X0vUyA1ypWt1jvDTmZEaq,0.9279999999999999,0.618,5,-4.8580000000000005,0,0.196,0.0,0.228,0.5,101.01,228713,4,True
165,Led Zeppelin,Physical Graffiti (Deluxe Edition),Kashmir - Remaster,6Vjk8MNXpQpi0F4BefdTyq,0.483,0.615,2,-8.538,1,0.0497,0.000414,0.0512,0.594,80.57600000000001,517125,3,False
166,David Guetta,Ain't a Party (feat. Harrison) [Radio Edit],Ain't a Party (feat. Harrison) - Radio Edit,0ovkF7guujkfu2yRLnUS0b,0.589,0.971,5,-3.6660000000000004,0,0.10300000000000001,7.659999999999999e-05,0.248,0.708,128.015,194500,4,True
167,Lynyrd Skynyrd,Second Helping,Sweet Home Alabama,4CJVkjo5WpmUAKp3R44LNb,0.597,0.605,7,-12.013,1,0.0255,0.000331,0.11800000000000001,0.8859999999999999,97.78200000000001,281147,4,False
168,Flipp Dinero,How I Move (feat. Lil Baby),How I Move (feat. Lil Baby),0jBJIQuToUUOEx7JJkiPzm,0.826,0.635,5,-5.181,0,0.212,0.0,0.245,0.8079999999999999,119.954,224916,4,False
169,Carl Sims,House of Love,"I'm Trapped, Pt. 1",1Vf0BkOzwIWS6Vkfn7giL5,0.535,0.473,11,-14.876,1,0.0533,0.0,0.0459,0.8170000000000001,163.926,461946,4,False
170,Chito Rana$,Always 100,Always 100,5y0ffY71StCtRBqihcFDjX,0.769,0.34600000000000003,1,-12.470999999999998,1,0.34700000000000003,0.0,0.20800000000000002,0.413,89.939,181481,4,True
171,A Boogie Wit da Hoodie,Artist 2.0,"Numbers (feat. Roddy Ricch, Gunna and London On Da Track)",733c1CWmIGymoQXdp7Us88,0.8190000000000001,0.654,11,-6.665,0,0.136,0.0,0.0996,0.455,133.503,188563,4,False
172,YoungBoy Never Broke Again,Until Death Call My Name (Reloaded),Through the Storm,7bOlOJHn9IOaXX7IwaK905,0.8809999999999999,0.581,5,-5.162000000000001,1,0.0901,0.0,0.0986,0.8759999999999999,78.508,163567,4,True
173,Xavier Wulf,Bennington Forest,One Punch Wulf,6FDEjJjJ3QSEcV9RXj6FGa,0.7979999999999999,0.76,2,-7.622999999999999,1,0.315,0.0,0.159,0.6629999999999999,142.996,147744,4,True
174,Valentin Silvestrov,"Silvestrov: Leggiero, Pesante",Three Postludes (1981/82): Postlude No. 3,2ZrF3UfwS50CKE8jQQVjWj,0.11599999999999999,0.0011,2,-39.982,1,0.0544,0.22699999999999998,0.0991,0.0387,70.332,255960,3,False
175,Warkings,Maximus,Maximus,1K39nmA9tBudF6jNiV1iO6,0.308,0.953,5,-4.645,1,0.12300000000000001,0.0015400000000000001,0.295,0.29100000000000004,118.051,252189,4,False
176,Green Day,Revolution Radio,Still Breathing,19YmvsVCetCBeVj6O2mljR,0.54,0.902,1,-3.577,1,0.0442,0.0,0.0756,0.6920000000000001,75.033,224760,4,False
177,Polo G,Pop Out (feat. Lil Tjay),Pop Out (feat. Lil Tjay),5AjINjwKyRvQJhSe2zpPHi,0.861,0.621,1,-7.106,1,0.36200000000000004,0.0,0.0689,0.254,83.976,166640,4,True
178,Lil Tjay,State of Emergency,Gettin Lit,1nXWAOME69dG7MtRuWZjjV,0.718,0.514,2,-10.368,0,0.166,0.0,0.0776,0.643,142.08,200967,4,False
179,Martin Jensen,Carry On (Möwe Remix),Carry On - Möwe Remix,0WmonTquVmCSJMkxsEbipN,0.7120000000000001,0.6579999999999999,0,-6.189,1,0.0495,2.44e-06,0.14300000000000002,0.583,118.023,183686,4,True
180,Temperance,My Demons Can't Sleep,My Demons Can't Sleep,2dIcuRZzT8nbj8vIkHwc8N,0.35700000000000004,0.963,11,-6.0889999999999995,1,0.0894,3.24e-06,0.223,0.259,180.007,238387,4,False
181,VIZE,Thank You [Not So Bad],Thank You [Not So Bad],4AqN8IdKCfItCSbuaFch81,0.6559999999999999,0.89,5,-4.981,0,0.187,1.99e-06,0.10099999999999999,0.268,100.037,197963,4,True
182,Jack Ü,Skrillex and Diplo present Jack Ü,Where Are Ü Now (with Justin Bieber),66hayvUbTotekKU3H4ta1f,0.43200000000000005,0.7809999999999999,4,-4.038,0,0.0567,4.21e-06,0.0789,0.19699999999999998,139.43200000000002,250286,4,True
183,Gomorra,Flames of Death,Flames of Death,6tVBNgAnRuMzeptqFFlwFs,0.41,0.988,1,-4.216,0,0.18,0.0139,0.31,0.21600000000000003,90.04799999999999,271652,4,False
184,Prince,Purple Rain,When Doves Cry,51H2y6YrNNXcy3dfc3qSbA,0.7290000000000001,0.9890000000000001,9,-4.613,0,0.049,4.45e-05,0.44299999999999995,0.84,126.47,352906,4,False
185,ILLENIUM,Awake,Fractures,4G3IXyVRxSx5lLhUvv3fu3,0.41,0.711,4,-3.0639999999999996,1,0.0432,0.00179,0.139,0.266,159.83700000000002,245250,4,True
186,MEDIKAL,The Box,The Box,1H8Wh4AmLJRZJvFA40AyGj,0.784,0.633,2,-9.279,1,0.213,2.63e-06,0.27,0.46399999999999997,125.12200000000001,203525,4,True
187,Young Thug,So Much Fun,Bad Bad Bad (feat. Lil Baby),1GeNui6m825V8jP4uKiIaH,0.9740000000000001,0.596,6,-8.888,1,0.184,0.0,0.151,0.892,111.959,149040,4,True
188,Ian McConnell,We Wouldn't Know,We Wouldn't Know,2ouWHr7YVOi3EUbanDD22S,0.517,0.807,6,-8.541,1,0.0578,0.0,0.182,0.73,143.875,160104,4,False
189,Pitbull,Planet Pit (Deluxe Version),Rain Over Me (feat. Marc Anthony),2cZrrQMjB63c0iIugYH9zS,0.61,0.9059999999999999,0,-2.117,1,0.0647,0.0,0.758,0.294,127.917,231573,4,True
190,AC/DC,Dirty Deeds Done Dirt Cheap,Dirty Deeds Done Dirt Cheap,2d4e45fmUnguxh6yqC7gNT,0.6679999999999999,0.9059999999999999,11,-4.881,0,0.17,0.00245,0.135,0.507,135.653,231933,4,False
191,Klaas,Calavera,Calavera - Original Mix,2j7PJUKnmv3oZDI5S6k7Yg,0.815,0.9279999999999999,3,-2.324,0,0.0488,0.0355,0.122,0.495,128.01,304219,4,True
192,Pop Smoke,Meet The Woo 2 (Deluxe),War (feat. Lil Tjay) - Bonus,1wXN2YC8tTGK5J1wOn55TO,0.642,0.764,6,-4.441,0,0.174,0.0,0.077,0.579,141.83100000000002,221813,4,False
193,FiNCH ASOZiAL,Dorfdisko,Kurzurlaub,6qbNwbPSzkf19fzUjsli7D,0.831,0.6970000000000001,4,-5.263,0,0.20800000000000002,1.18e-05,0.17300000000000001,0.8809999999999999,120.066,224145,4,True
194,Juice WRLD,Death Race For Love,Big,4rWC4tiO4NCwRHdh6vyu6b,0.768,0.6409999999999999,11,-6.197,0,0.114,0.0,0.0912,0.231,144.963,224063,4,True
195,Various Artists,Hands Up!,Destination Calabria (Feat. Crystal Waters) - Original Radio Edit,2QMdxS78DaXP8aS8qJqGzU,0.627,0.9540000000000001,2,-4.803999999999999,1,0.0425,0.000814,0.292,0.312,128.016,223112,4,True
196,Spandau Ballet,Gold - The Best of Spandau Ballet,Only When You Leave,25OUeDZIDX1UIQlsrWcCgc,0.667,0.775,7,-6.8420000000000005,0,0.0287,0.000212,0.0863,0.841,136.91,301400,4,False
197,Pretenders,Original Album Series,Brass in Pocket,6YrHQ3Uv9YXK2gJNVTlT8P,0.7659999999999999,0.655,9,-6.6770000000000005,1,0.0324,0.0,0.243,0.815,97.771,184093,4,False
198,NAV,Good Intentions,Run It Up (feat. Pop Smoke),6LUE5WlMgrpLouGxzJAUVv,0.8740000000000001,0.6559999999999999,7,-6.478,0,0.091,0.0,0.251,0.561,134.02200000000002,179372,4,False
199,Harris & Ford,Mutter,Mutter,3HHjFGHCT8sxM5i6oNcoFx,0.513,0.87,9,-6.57,1,0.0484,0.000102,0.0871,0.489,155.02700000000002,163500,3,True
200,Cash Cash,How to Love (feat. Sofia Reyes) [Remixes],How to Love (feat. Sofia Reyes) - Boombox Cartel Remix,22S5BO6h7JIOjg2Uw88l8e,0.5479999999999999,0.895,9,-1.9880000000000002,0,0.102,0.0,0.0816,0.682,150.122,168200,4,True
201,Harrison,Lucid Dreams,Lucid Dreams,60BTRjzBJpDUpmlC7NgtBw,0.752,0.7809999999999999,6,-5.636,0,0.0769,1.6899999999999997e-05,0.163,0.371,125.929,184762,4,True
202,Dan Dark,Coalescence,Coalescence,3xwwdqjYSbJPhhsA1KNlWd,0.551,0.5539999999999999,10,-9.95,1,0.0386,0.92,0.127,0.519,91.01100000000001,168791,4,False
203,Prince,Purple Rain,Purple Rain,54X78diSLoUDI3joC2bjMz,0.36700000000000005,0.452,10,-10.422,1,0.0307,0.00228,0.6890000000000001,0.18899999999999997,113.066,520787,4,False
204,The Used,In Love and Death,All That I've Got,6IxQ0PdozaZKch1m8tGCwb,0.335,0.858,7,-4.565,1,0.0532,0.0,0.14800000000000002,0.451,177.981,230427,4,False
205,A Boogie Wit da Hoodie,Hoodie SZN,Look Back at It,3Ol2xnObFdKV9pmRD2t9x8,0.7909999999999999,0.5870000000000001,3,-5.075,0,0.0413,0.0,0.14800000000000002,0.536,96.057,179449,4,True
206,My Chemical Romance,The Black Parade,Teenagers,7j31rVgGX9Q2blT92VBEA0,0.46299999999999997,0.857,4,-3.063,1,0.0632,0.0,0.184,0.856,111.647,161920,4,False
207,Buddy Holly,The Very Best Of Buddy Holly,That'll Be The Day,49dOnz1NuDgUNba91MudGy,0.6509999999999999,0.528,9,-8.033,1,0.0294,0.0,0.342,0.873,126.70700000000001,136800,4,False
208,Tenille Townes,Road to the Lemonade Stand - EP,Holding Out for the One,7IN4uBTZZK2KJ4tjBL44xU,0.6,0.742,6,-4.135,1,0.0379,0.0,0.363,0.7959999999999999,85.008,195187,4,False
209,SOB X RBE,GANGIN,Back To Back,3OBBrPS2081jastZY3WURb,0.8640000000000001,0.5329999999999999,5,-9.945,0,0.382,0.0,0.11599999999999999,0.449,96.03399999999999,185417,4,True
210,"Beth Hart, Joe Bonamassa",Don't Explain,Your Heart Is As Black As Night,5pjQtnAoVLWChCwIZEL2C1,0.387,0.439,0,-8.234,0,0.0276,0.000674,0.107,0.177,104.281,300880,3,False
211,Zeds Dead,Stars Tonight,Stars Tonight,7qEb82neL4upEhMUrkljpa,0.645,0.875,8,-5.481,0,0.0936,0.847,0.193,0.519,155.109,173427,4,True
212,Kansas,Leftoverture (Expanded Edition),Carry on Wayward Son,4DMKwE2E2iYDKY01C335Uw,0.48200000000000004,0.7859999999999999,7,-5.735,1,0.032,8.88e-05,0.446,0.7929999999999999,126.755,323000,4,False
213,Angels & Airwaves,I-Empire,Secret Crowds,0MhXc0ygpGgg9wFUkC9k6T,0.46,0.975,2,-4.673,1,0.0821,0.0,0.259,0.662,154.08,302800,4,False
214,Sean Paul,Contra La Pared,Contra La Pared,37eGbhE1xVFSvcKkqGb6i1,0.828,0.588,2,-7.14,1,0.11800000000000001,0.0,0.124,0.598,94.052,224681,4,True
215,Fall Out Boy,Spotify Singles,I Wanna Dance With Somebody (Who Loves Me) - Recorded at Spotify Studios NYC,3Oq3csvW3KDPY863ImWhwD,0.603,0.909,1,-4.758,0,0.0589,5.18e-05,0.126,0.643,118.992,262827,4,True
216,Ed Sheeran,x (Wembley Edition),Make It Rain,5puU24G3lHVsUXPAWW2ZpV,0.618,0.239,8,-8.371,0,0.0274,0.0,0.1,0.327,96.846,404480,3,False
217,Good Charlotte,The Young and The Hopeless,The Anthem,0BRHnOFm6sjxN1i9LJrUDu,0.494,0.9390000000000001,1,-3.127,1,0.126,0.0,0.139,0.893,177.75099999999998,175093,4,False
218,Bloodbound,Bloodheads United,Bloodheads United,6OzJLdiJV3jGUI6dE9YwvS,0.366,0.94,0,-4.7589999999999995,0,0.0463,0.0,0.9129999999999999,0.313,160.003,320704,4,False
219,Kameron Marlowe,Burn 'Em All,Burn 'Em All,2UBvtKeetnXn6lMnsBUrZz,0.632,0.8859999999999999,11,-3.986,0,0.054000000000000006,0.0,0.136,0.637,114.95100000000001,185306,4,False
220,Blueface,Famous Cryp,Respect My Cryppin’,5THQbSmeQ8iykxgK1om8Gk,0.816,0.419,8,-9.291,1,0.49,0.0,0.0886,0.18899999999999997,96.072,141037,4,True
221,Chris Stapleton,Traveller,Tennessee Whiskey,3fqwjXwUGN6vbzIwvyFMhx,0.392,0.37,9,-10.888,1,0.0298,0.0096,0.0821,0.512,48.718,293293,4,False
222,Muddy Waters,King Of The Electric Blues,Mannish Boy,58PSYdY0GFg0LFb2PxYk4T,0.598,0.735,2,-10.882,1,0.0973,0.000215,0.6809999999999999,0.615,111.12899999999999,321133,3,False
223,Topmodelz,Best of Topmodelz (Edition 2.0),Maniac 2014 - Single Mix,6xE7kjwscuykMLsagqVU2I,0.682,0.873,3,-4.575,0,0.040999999999999995,0.00251,0.4,0.596,129.957,200000,4,True
224,Lil Tecca,We Love You Tecca,Shots,6eSU1exzDvBEXmBRxspeh5,0.8290000000000001,0.5820000000000001,7,-5.721,0,0.0415,0.0,0.0759,0.51,108.02799999999999,109373,4,True
225,Mystic Prophecy,Metal Division,Metal Division,6IHYWWmVyVXVk8b8rBYy9z,0.47600000000000003,0.941,1,-3.978,1,0.0606,6.44e-06,0.0822,0.524,84.986,209162,4,False
226,Jameson Rodgers,Jameson Rodgers,Some Girls,54eUv9Q3D9MZuOGS5PSflp,0.431,0.831,8,-5.1080000000000005,1,0.0474,0.0,0.312,0.35200000000000004,167.96,184893,4,False
227,The Rolling Stones,The Rolling Stones Singles Collection: The London Years (Remastered),(I Can't Get No) Satisfaction - Mono Version / Remastered 2002,57J2znxukXsXzS3XPuZ1TG,0.722,0.882,2,-6.763,1,0.0348,0.0496,0.11900000000000001,0.9209999999999999,136.299,222840,4,False
228,David Guetta,"Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) [Boaz van de Beatz Remix]","Hey Mama (feat. Nicki Minaj, Bebe Rexha & Afrojack) - Boaz van de Beatz Remix",5GbQRYPXgTxONbGM92fxYs,0.611,0.912,1,-5.483,1,0.0873,0.00474,0.371,0.519,160.07,171280,4,True
229,NLE Choppa,Shotta Flow (Feat. Blueface) [Remix],Shotta Flow (Feat. Blueface) [Remix],67XyC1GdSkKb9sbRRkUDXS,0.894,0.511,2,-4.768,1,0.42,0.0,0.14,0.568,120.08,176632,4,True
230,Good Charlotte,The Young and The Hopeless,Wondering,2dnncNWW2qbUiFRcc9an9p,0.625,0.7659999999999999,11,-4.776,1,0.0307,0.0,0.254,0.825,113.31200000000001,212200,4,False
231,Chachi,Land Down Under,Land Down Under,6LPB979FzxArOcmoZHJBpe,0.614,0.764,2,-5.356,1,0.0339,8.89e-05,0.58,0.233,119.84700000000001,213853,4,True
232,Travis Scott,ASTROWORLD,STARGAZING,7wBJfHzpfI3032CSD7CE2m,0.48700000000000004,0.789,8,-3.69,1,0.044000000000000004,4.05e-06,0.18899999999999997,0.0564,150.007,270715,4,True
233,Lordi,Shake the Baby Silent,Shake the Baby Silent,4OPvE9zkbtPm5Awm5XtaB3,0.515,0.873,0,-6.156000000000001,1,0.0343,4.13e-06,0.16,0.66,135.023,216467,4,False
234,Scooter,God Save the Rave,God Save the Rave,6g1VQsGGteeFbJm4IEn3N4,0.43799999999999994,0.9259999999999999,8,-3.2689999999999997,0,0.0841,1.62e-05,0.161,0.386,150.036,192000,4,True
235,Nine Inch Nails,Fixed,Screaming Slave,3mEYCimTWgN788S5AxlaMc,0.317,0.948,10,-10.432,0,0.3,0.478,0.9009999999999999,0.0347,119.564,480333,4,False
236,A Boogie Wit da Hoodie,The Bigger Artist,Undefeated (feat. 21 Savage),2vaMWMPMgsWX4fwJiKmdWm,0.7170000000000001,0.753,7,-4.609,0,0.311,0.0,0.158,0.631,169.857,174012,4,False
237,Sting,Fields Of Gold - The Best Of Sting 1984 - 1994,Fields Of Gold,22gLGCKbFKwmgZhrpVcnFb,0.653,0.344,2,-11.758,1,0.0246,0.0155,0.0715,0.29100000000000004,104.009,217733,4,False
238,Johannes Brahms,Brahms: Symphonies Nos. 1-4; Overtures; Haydn Variations,"Symphony No.3 in F, Op.90: 3. Poco allegretto",7lY6qt63y0Ag5lpHMVglLo,0.0746,0.0327,0,-27.191,0,0.0412,0.8859999999999999,0.087,0.0504,75.083,403333,3,False
239,Bad Company,Straight Shooter,Feel like Makin' Love - 2015 Remaster,3KPwt1LBpt1jVSHz8GXERo,0.5429999999999999,0.529,7,-9.717,1,0.0301,0.0026899999999999997,0.7090000000000001,0.746,85.126,313840,4,False
240,Boston,Boston,More Than a Feeling,32kgOw8wejH7zUhtXCM8DH,0.377,0.682,7,-8.039,1,0.0299,0.00217,0.0504,0.28800000000000003,108.736,285133,4,False
241,Pop Smoke,Shoot For The Stars Aim For The Moon,For The Night (feat. Lil Baby & DaBaby),0PvFJmanyNQMseIFrU708S,0.823,0.586,6,-6.606,0,0.2,0.0,0.193,0.34700000000000003,125.971,190476,4,False
242,Mac Beez,Never Gonna Give You Up,Never Gonna Give You Up,5fnDDcjcXKUvJ6iSnpiU0v,0.765,0.7509999999999999,9,-5.336,0,0.0286,0.64,0.08,0.862,105.95299999999999,212910,4,True
243,Klaas,In My Head,In My Head,6Vrs3ELdoBn41JnXBlh243,0.552,0.8490000000000001,2,-4.899,0,0.0916,0.0,0.452,0.261,137.873,164783,4,True
244,Pop Smoke,Meet The Woo 2 (Deluxe),Shake The Room (feat. Quavo),5Ar2IdS42hvVwV7EhflI8b,0.735,0.684,2,-4.747,1,0.179,0.0,0.17800000000000002,0.435,142.031,165640,4,False
245,Aretha Franklin,Definitive Soul: Aretha Franklin,Respect,3OYh9wHWqWD6bpmO3WQNlM,0.8190000000000001,0.537,0,-5.223,1,0.0414,0.000218,0.0871,0.963,115.086,142840,4,False
246,DaBoii,Young Wild Nigga,Mufasa,5Hr5ixEoJRSyEVEQ5XEJSm,0.91,0.758,5,-5.606,0,0.342,0.0,0.315,0.805,110.046,196290,4,True
247,Various Artists,Cover 2 Cover,Walking In Memphis - Master Blaster Radio Mix,0Km0TSHsoTMc5kTkc1cvv7,0.591,0.99,4,-6.898,1,0.0395,0.000148,0.149,0.672,140.02700000000002,194000,4,True
248,metr,Need You,Need You,3u5X4i9slPJPDgSnFShmiG,0.65,0.542,3,-11.762,0,0.065,0.017,0.11699999999999999,0.34,127.99600000000001,170747,4,True
249,The Rolling Stones,Out Of Our Heads,(I Can't Get No) Satisfaction - Mono Version,2PzU4IB8Dr6mxV3lHuaG34,0.723,0.863,2,-7.89,1,0.0338,0.0317,0.128,0.9309999999999999,136.30200000000002,222813,4,False
250,Snoop Dogg,Sweat (Snoop Dogg Vs. David Guetta) [Remix],Sweat - Remix,0R7YVi7w41Dr9jU5vblAok,0.813,0.732,7,-5.636,1,0.03,0.00137,0.0826,0.731,130.02,195987,4,True
251,The Rolling Stones,Let It Bleed,Gimme Shelter,1Rkx7ve9RqSuQ877R3X2HO,0.633,0.649,1,-8.272,0,0.0311,0.0363,0.17,0.457,118.62899999999999,270760,4,False
252,Mike Sherm,Hot Nigga,Hot Nigga,6P1XtHEPUFa7vLYFssqTOc,0.86,0.5529999999999999,2,-9.096,1,0.0665,0.055999999999999994,0.264,0.131,106.985,96095,4,True
253,NICKYP,Motivation,Motivation,6L7BrqLNMQkVWyXEOYBuMX,0.335,0.878,4,-4.239,0,0.193,0.000169,0.209,0.278,149.912,184000,4,True
254,Regard,Secrets (Remixes),Secrets - Tom Field Remix,4D0AFLieBjqaJnFOBAPA56,0.711,0.922,6,-2.5340000000000003,0,0.0402,1.74e-05,0.14400000000000002,0.35200000000000004,125.979,157619,4,True
